id,fecha,hora,hora_num,franja,municipio,coordinacion,colonia,calle,latitud,longitud,victimas,sexo,movil,observaciones,dist_base_km,windows_maps_query
164,2026-03-01,22:22:00,22,nocturna (22-06),TECAMAC,ECATEPEC,SANTA CRUZ,CALLE CAPILLA DE LOS ANGELES ESQUINA CON CAPILLA SIXTINA,19.6980107346948,-98.9445363606781,1,H,Por intento de robo de motocicleta,IMPACTO DE ARMA DE FUEGO,6.94,"CALLE CAPILLA DE LOS ANGELES ESQUINA CON CAPILLA SIXTINA, SANTA CRUZ, TECAMAC, Estado de México, México"
165,2026-03-02,07:50:00,7,matutina (06-14),TULTITLAN,METROPOLITANA,BUENAVISTA,AV DE LAS TORRES ESQUINA CON CALLE ALHELÍES,19.6101922118258,-99.1766919514598,2,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.34,"AVENIDA DE LAS TORRES ESQUINA CON CALLE ALHELIES, BUENAVISTA, TULTITLAN, Estado de México, México"
166,2026-03-03,12:20:00,12,matutina (06-14),TECAMAC,ECATEPEC,LOS REYES ACOZAC,AV FERROCARRIL HIDALGO,19.7666754670088,-99.008319659422,1,H,un ajuste de cuentas,GOLPES CONTUSOS,3.8,"AVENIDA FERROCARRIL HIDALGO, LOS REYES ACOZAC, TECAMAC, Estado de México, México"
167,2026-03-03,22:25:00,22,nocturna (22-06),NICOLAS ROMERO,METROPOLITANA,VICENTE GUERRERO,CD. ADOLFO LÓPEZ MATEOS ESQUINA CON ÁLVARO OBREGÓN,19.6150714708171,-99.3075303521273,1,H,Se presume crimen pasional,IMPACTO DE ARMA DE FUEGO,1.83,"CD. ADOLFO LOPEZ MATEOS ESQUINA CON ALVARO OBREGON, VICENTE GUERRERO, NICOLAS ROMERO, Estado de México, México"
168,2026-03-04,00:21:00,0,nocturna (22-06),TEPOTZOTLAN,METROPOLITANA,SAN MIGUEL CAÑADAS,CARRETERA TEPOTZOTLÁN- ARCOS DEL SITIO KM 19,19.7221730437323,-99.345572058653,1,H,Ataque directo,AGRESION,11.21,"CARRETERA TEPOTZOTLAN- ARCOS DEL SITIO KM 19, SAN MIGUEL CANADAS, TEPOTZOTLAN, Estado de México, México"
169,2026-03-04,08:30:00,8,matutina (06-14),ATENCO,ORIENTE,SAN SALVADOR ATENCO,AV PARQUE NACIONAL,19.5486254273496,-98.9284078390158,1,H,Se desconoce el Móvil de la Agresión,MANIATADO,3.3,"AVENIDA PARQUE NACIONAL, SAN SALVADOR ATENCO, ATENCO, Estado de México, México"
170,2026-03-05,01:40:00,1,nocturna (22-06),XONACATLAN,VALLE TOLUCA,S/D,S/D,,,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,,"S/D, S/D, XONACATLAN, Estado de México, México"
171,2026-03-06,00:05:00,0,nocturna (22-06),JALTENCO,ECATEPEC,ALBORADA JALTENCO,CALLE ARRECIFE,19.665212576789,-99.0666489472055,1,H,Intento de robo de vehículo,IMPACTO DE ARMA DE FUEGO,3.23,"CALLE ARRECIFE, ALBORADA JALTENCO, JALTENCO, Estado de México, México"
172,2026-03-06,08:02:00,8,matutina (06-14),TECAMAC,ECATEPEC,LOMAS DE TECÁMAC,CALLE FRONTERA,19.6590247483177,-99.0028852754375,1,H,Intento de asalto,SIGNOS DE VIOLENCIA,0.23,"CALLE FRONTERA, LOMAS DE TECAMAC, TECAMAC, Estado de México, México"
173,2026-03-07,00:00:00,0,nocturna (22-06),AMECAMECA,CHALCO,SANTA ISABEL CHALMA,CARRETERA CHALMA,19.1510023585307,-98.7640614063268,1,H,Ajuste de cuentas por venta de droga,IMPACTO DE ARMA DE FUEGO,3.35,"CARRETERA CHALMA, SANTA ISABEL CHALMA, AMECAMECA, Estado de México, México"
174,2026-03-07,09:00:00,9,matutina (06-14),NAUCALPAN,METROPOLITANA,CIUDAD BRISAS,AV CIRCUNVALACIÓN PONIENTE,19.482600173801,-99.2647258213039,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.35,"AVENIDA CIRCUNVALACION PONIENTE, CIUDAD BRISAS, NAUCALPAN, Estado de México, México"
175,2026-03-08,01:30:00,1,nocturna (22-06),TLALNEPANTLA,METROPOLITANA,TABLA HONDA,CALLE REYES HEROLES ENTRE FRESNO Y OYAMEL,19.5506711863556,-99.1842345277798,1,M,Ataque directo,IMPACTO DE ARMA DE FUEGO,2.27,"CALLE REYES HEROLES ENTRE FRESNO Y OYAMEL, TABLA HONDA, TLALNEPANTLA, Estado de México, México"
176,2026-03-08,16:00:00,16,vespertina (14-22),ECATEPEC,ECATEPEC,JARDINES DE CASA NUEVA,CALLE 2 ESQUINA PUERTO SAN BLAS,19.5475225906042,-99.0446752432109,1,H,Asalto a negocio,IMPACTO DE ARMA DE FUEGO,0.71,"CALLE 2 ESQUINA PUERTO SAN BLAS, JARDINES DE CASA NUEVA, ECATEPEC, Estado de México, México"
177,2026-03-08,23:15:00,23,nocturna (22-06),MELCHOR OCAMPO,ECATEPEC,SAN ISIDRO,CALLE HOMBRES ILUSTRES,19.7045777061993,-99.1421029207258,1,H,Ataque directo,IMPACTO DE ARMA DE FUEGO,6.59,"CALLE HOMBRES ILUSTRES, SAN ISIDRO, MELCHOR OCAMPO, Estado de México, México"
178,2026-03-08,23:59:00,23,nocturna (22-06),HUIXQUILUCAN,METROPOLITANA,BALCONES DE LA RESIDENCIA,CALLE PALO SOLO ESQUINA SECRETARÍA DE LA PRESIDENCIA,19.4175799586079,-99.268170901037,2,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.76,"CALLE PALO SOLO ESQUINA SECRETARIA DE LA PRESIDENCIA, BALCONES DE LA RESIDENCIA, HUIXQUILUCAN, Estado de México, México"
179,2026-03-09,03:08:00,3,nocturna (22-06),TOLUCA,VALLE TOLUCA,TLACHALOYA 1RA SECCIÓN,CALLE INDEPENDENCIA Y SIMON BOLIVAR,19.4482753239192,-99.6635087468711,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,6.72,"CALLE INDEPENDENCIA Y SIMON BOLIVAR, TLACHALOYA 1RA SECCION, TOLUCA, Estado de México, México"
180,2026-03-09,08:15:00,8,matutina (06-14),ECATEPEC,ECATEPEC,BENITO JUAREZ 3RA SECCIÓN,CALLE ANTONIO PLAZA ESQUINA IGNACIO ALTAMIRANO,19.5640011755845,-99.064485289422,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.17,"CALLE ANTONIO PLAZA ESQUINA IGNACIO ALTAMIRANO, BENITO JUAREZ 3RA SECCION, ECATEPEC, Estado de México, México"
181,2026-03-09,21:00:00,21,vespertina (14-22),ECATEPEC,ECATEPEC,FUENTES DE ARAGÓN,AV PICHARDO ESQUINA OLMECAS,19.5137210422613,-99.0320665066667,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,0.72,"AVENIDA PICHARDO ESQUINA OLMECAS, FUENTES DE ARAGON, ECATEPEC, Estado de México, México"
182,2026-03-10,13:00:00,13,matutina (06-14),NAUCALPAN,METROPOLITANA,PUEBLO SANTIAGO TEPETLAOXTOC,AV PUENTE DE PIEDRA BARRIO LAS ARENILLAS,19.4974401653284,-99.3072018330935,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,6.82,"AVENIDA PUENTE DE PIEDRA BARRIO LAS ARENILLAS, PUEBLO SANTIAGO TEPETLAOXTOC, NAUCALPAN, Estado de México, México"
183,2026-03-10,15:30:00,15,vespertina (14-22),TEPETLAOXTOC,ORIENTE,SAN BERNARDO TLALMIMILOLPAN,CALLE SIN NOMBRE,19.5574783853568,-98.7986231092827,1,H,Se desconoce el Móvil de la Agresión,SIGNOS DE VIOLENCIA,8.62,"CALLE SIN NOMBRE KM 138, SAN BERNARDO TLALMIMILOLPAN, TEPETLAOXTOC, Estado de México, México"
184,2026-03-10,15:45:00,15,vespertina (14-22),HUEYPOXTLA,ECATEPEC,SAN FRANCISCO ZACACALCO,CALLE CERRITOS,19.9283019700504,-98.9835851461659,1,H,SIN DATOS,MANIATADO,18.51,"CALLE CERRITOS, SAN FRANCISCO ZACACALCO, HUEYPOXTLA, Estado de México, México"
185,2026-03-11,07:30:00,7,matutina (06-14),CUAUTITLAN,METROPOLITANA,SANTA MARÍA HUECATITLA,CAMINO A TERRACERIA ESQUINA AV RANCHO LOS AMORES,19.7198860522218,-99.1633690500403,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,5.2,"CAMINO A TERRACERIA ESQUINA AV RANCHO LOS AMORES, SANTA MARIA HUECATITLA, CUAUTITLAN, Estado de México, México"
186,2026-03-11,15:19:00,15,vespertina (14-22),SAN MARTIN DE LAS PIRAMIDES,ORIENTE,CENTRO,AV JUSTO SIERRA,19.7056627278087,-98.8356424430877,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,0.11,"AVENIDA JUSTO SIERRA, CENTRO, SAN MARTIN DE LAS PIRAMIDES, Estado de México, México"
187,2026-03-11,22:55:00,22,nocturna (22-06),IXTAPALUCA,CHALCO,UNIDAD HABITACIONAL CAPILLA,CALLE CAMINO REAL ESQUINA FRANCISCO VILLA,19.3182641918217,-98.8789366826648,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,1.55,"CALLE CAMINO REAL ESQUINA FRANCISCO VILLA, UNIDAD HABITACIONAL CAPILLA, IXTAPALUCA, Estado de México, México"
188,2026-03-12,10:56:00,10,matutina (06-14),TOLUCA,VALLE TOLUCA,SAN FRANCISCO TOTOLTEPEC,AV LAS PARTIDAS ESQUINA CON PRIVADA DE LAS PARTIDAS,19.3355067347556,-99.5537193471743,1,H,SIN DATOS,SIGNOS DE VIOLENCIA,4.81,"AVENIDA LAS PARTIDAS ESQUINA CON PRIVADA DE LAS PARTIDAS, SAN FRANCISCO TOTOLTEPEC, TOLUCA, Estado de México, México"
189,2026-03-12,14:20:00,14,vespertina (14-22),CUAUTITLAN IZCALLI,METROPOLITANA,EJIDO LA PIEDAD,CALLE ANTONIO CASTRO ESQUINA CALLE PONIENTE,19.6675142225523,-99.2360433718151,1,H,Discusion por accidente,IMPACTO DE ARMA DE FUEGO,2.59,"CALLE ANTONIO CASTRO ESQUINA CALLE PONIENTE, EJIDO LA PIEDAD, CUAUTITLAN IZCALLI, Estado de México, México"
190,2026-03-12,22:58:00,22,nocturna (22-06),ECATEPEC,ECATEPEC,SANTA MARÍA TULPETLAC,AV DE LAS TORRES ESQUINA CON CALLE BUGAMBILIAS,19.5716981303923,-99.0622304695098,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.78,"AVENIDA DE LAS TORRES ESQUINA CON CALLE BUGAMBILIAS, SANTA MARIA TULPETLAC, ECATEPEC, Estado de México, México"
191,2026-03-13,00:55:00,0,nocturna (22-06),CHICOLOAPAN,ORIENTE,REAL DE COSTITLAN,AV REAL DEL MONTE,19.4132565487911,-98.8824736351006,1,H,dos sujetos intentan despojarlo de sus pertenencias y al oponer resistencia le disparan hiriéndolo en la cabeza,IMPACTO DE ARMA DE FUEGO,3.91,"AVENIDA REAL DEL MONTE, REAL DE COSTITLAN, CHICOLOAPAN, Estado de México, México"
192,2026-03-13,01:00:00,1,nocturna (22-06),JALTENCO,ECATEPEC,ALBORADA JALTENCO,4TO ANDADOR DE ARRECIFE,19.6616696796622,-99.0660408746928,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.27,"4TO ANDADOR DE ARRECIFE, ALBORADA JALTENCO, JALTENCO, Estado de México, México"
193,2026-03-13,19:24:00,19,vespertina (14-22),TLALNEPANTLA,METROPOLITANA,AMPLIACION LOMAS DE SAN ANDRES ATENCO,CALLE PUERTO TAMPICO,19.5423432605262,-99.2306748133159,1,H,Consumo de droga,IMPACTO DE ARMA DE FUEGO,2.2,"CALLE PUERTO TAMPICO, AMPLIACION LOMAS DE SAN ANDRES ATENCO, TLALNEPANTLA, Estado de México, México"
194,2026-03-14,02:00:00,2,nocturna (22-06),VALLE DE CHALCO,CHALCO,DARIO MARTINEZ II,CALLE JOSE MARIA MORELOS,19.3140634051915,-98.9441263983355,1,H,AJUSTE DE CUENTAS POR VENTA DE DROGA,IMPACTO DE ARMA DE FUEGO,0.84,"CALLE JOSE MARIA MORELOS, DARIO MARTINEZ II, VALLE DE CHALCO, Estado de México, México"
195,2026-03-14,15:00:00,15,vespertina (14-22),NEZAHUALCOYOTL,ORIENTE,ATLACOMULCO,AV NEZAHUALCOYOTL 202 ESQUINA COATEPEC,19.4014006807543,-99.037876843079,1,H,posible problemas entre particulares,IMPACTO DE ARMA DE FUEGO,1.21,"AVENIDA NEZAHUALCOYOTL 202 ESQUINA COATEPEC, ATLACOMULCO, NEZAHUALCOYOTL, Estado de México, México"
196,2026-03-14,19:00:00,19,vespertina (14-22),ECATEPEC,ECATEPEC,MEDIA LUNA,CALLE TIERRA ESQUINA VENUS,19.4898969058501,-99.0160953283541,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.31,"CALLE TIERRA ESQUINA VENUS, MEDIA LUNA, ECATEPEC, Estado de México, México"
197,2026-03-15,21:50:00,21,vespertina (14-22),TEXCOCO,ORIENTE,EN CALLES DEL MUNICIPIO,S/D,,,2,S/D,Se desconoce el Móvil de la Agresión,S/D,,"S/D, EN CALLES DEL MUNICIPIO, TEXCOCO, Estado de México, México"
198,2026-03-16,01:51:00,1,nocturna (22-06),TLALNEPANTLA,METROPOLITANA,IGNACIO ALLENDE,CALLE SAN JUAN IXHUATEPEC,19.5164624439587,-99.1056441266901,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,0.89,"CALLE SAN JUAN IXHUATEPEC, IGNACIO ALLENDE, TLALNEPANTLA, Estado de México, México"
199,2026-03-16,21:35:00,21,vespertina (14-22),ECATEPEC,ECATEPEC,JARDINES DE MORELOS,AV JARDINES DE MORELOS ESQUINA CON CALLE GENERAL GALEANA,19.596908789995,-98.994846466846,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,1.86,"AVENIDA JARDINES DE MORELOS ESQUINA CON CALLE GENERAL GALEANA, JARDINES DE MORELOS, ECATEPEC, Estado de México, México"
200,2026-03-16,23:03:00,23,nocturna (22-06),NAUCALPAN,METROPOLITANA,AHUIZOTLA,AV FERROCARRILES NACIONALES ESQUINA CON SANTIAGO AHUIZOTLA,19.4708205014788,-99.2111902094841,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,1.08,"AVENIDA FERROCARRILES NACIONALES ESQUINA CON SANTIAGO AHUIZOTLA, AHUIZOTLA, NAUCALPAN, Estado de México, México"
201,2026-03-16,23:30:00,23,nocturna (22-06),TLALNEPANTLA,METROPOLITANA,LAZARO CARDENAS,CALLE EXCURSIONISTAS AGUILAS,19.5362978165857,-99.1218991900369,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,3.11,"CALLE EXCURSIONISTAS AGUILAS, LAZARO CARDENAS, TLALNEPANTLA, Estado de México, México"
202,2026-03-17,00:00:00,0,nocturna (22-06),AXAPUSCO,ORIENTE,JALTEPEC,CAMINO DE TERRACERIA SIN NOMBRE,19.727717256301,-98.6330673122224,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,4.02,"CAMINO DE TERRACERIA SIN NOMBRE, JALTEPEC, AXAPUSCO, Estado de México, México"
203,2026-03-18,02:05:00,2,nocturna (22-06),TULTITLAN,METROPOLITANA,AMPLIACION BUENA VISTA 2A SECCION,CALLE DEL ROSAL,19.5848508286199,-99.1667496628371,1,H,Posible Crimel Pasional,LESIONES ARMA BLANCA,1.67,"CALLE DEL ROSAL, AMPLIACION BUENA VISTA 2A SECCION, TULTITLAN, Estado de México, México"
204,2026-03-18,16:00:00,16,vespertina (14-22),NAUCALPAN,METROPOLITANA,HIDALGO,AV RIO HONDO ESQUINA CON CALLEJON SANTO TOMAS Y VASCO DE QUIROGA,19.4429797387527,-99.2479696256055,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,1.05,"AVENIDA RIO HONDO ESQUINA CON CALLEJON SANTO TOMAS Y VASCO DE QUIROGA, HIDALGO, NAUCALPAN, Estado de México, México"
205,2026-03-18,18:36:00,18,vespertina (14-22),OTUMBA,ORIENTE,TLALMIMILOLPA,CALLE DOROTEO ARANGO,19.6796979064125,-98.7568242637883,1,H,Ajuste de cuentas por venta de droga,IMPACTO DE ARMA DE FUEGO,2.02,"CALLE DOROTEO ARANGO, TLALMIMILOLPA, OTUMBA, Estado de México, México"
206,2026-03-19,08:00:00,8,matutina (06-14),TULTITLAN,METROPOLITANA,BUENAVISTA,CALLE PALMA,19.6558567972474,-99.1723823250997,1,M,Probable riña,IMPACTO DE ARMA DE FUEGO,2.14,"CALLE PALMA, BUENAVISTA, TULTITLAN, Estado de México, México"
207,2026-03-20,18:08:00,18,vespertina (14-22),COYOTEPEC,ECATEPEC,PUEBLO NUEVO,CALLE HIDALGO ESQUINA CON CALLE VILLA,19.7879949162275,-99.2036145305242,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,4.02,"CALLE HIDALGO ESQUINA CON CALLE VILLA, PUEBLO NUEVO, COYOTEPEC, Estado de México, México"
208,2026-03-20,19:17:00,19,vespertina (14-22),CUAUTITLAN IZCALLI,METROPOLITANA,CONJUNTO URBANO LOMAS DE CUAUTITLAN,CALLE SAN FRANCISCO DE ASIS ESQUINA CON CALLE SAN MATEO,19.6539586168711,-99.2530288703977,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,4.87,"CALLE SAN FRANCISCO DE ASIS ESQUINA CON CALLE SAN MATEO, CONJUNTO URBANO LOMAS DE CUAUTITLAN, CUAUTITLAN IZCALLI, Estado de México, México"
209,2026-03-21,13:26:00,13,matutina (06-14),JUCHITEPEC,CHALCO,S/D,DOMICILIO CONOCIDO ESQUINA CON CALLE AHUEHUETE,19.147432809466,-98.8616967055739,1,H,Ajuste de cuentas por venta de droga,IMPACTO DE ARMA DE FUEGO,4.14,"DOMICILIO CONOCIDO ESQUINA CON CALLE AHUEHUETE, S/D, JUCHITEPEC, Estado de México, México"
210,2026-03-22,11:00:00,11,matutina (06-14),TULTITLAN,METROPOLITANA,LA CONCEPCION,CIRCUITO EXTERIOR MEXIQUENSE KM 06+500,19.6380230575128,-99.1781932669613,1,H,Sin datos,IMPACTO DE ARMA DE FUEGO,2.73,"CIRCUITO EXTERIOR MEXIQUENSE KM 06+500 KM 06+500, LA CONCEPCION, TULTITLAN, Estado de México, México"
211,2026-03-22,21:00:00,21,vespertina (14-22),TEOLOYUCAN,METROPOLITANA,SAN BARTOLO,CALLE RAMON GUZMAN ESQUINA NIÑOS HEROES,19.7295097405921,-99.1590361753277,1,M,SIN DATOS,IMPACTO DE ARMA DE FUEGO,4.96,"CALLE RAMON GUZMAN ESQUINA NINOS HEROES, SAN BARTOLO, TEOLOYUCAN, Estado de México, México"
212,2026-03-23,00:10:00,0,nocturna (22-06),ACOLMAN,ECATEPEC,SAN JOSE,CALLE SAN JOSE ESQUINA CON SAN MARCOS NEPANTLA,19.6586899121516,-98.9109144110681,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.68,"CALLE SAN JOSE ESQUINA CON SAN MARCOS NEPANTLA, SAN JOSE, ACOLMAN, Estado de México, México"
213,2026-03-23,07:30:00,7,matutina (06-14),ZUMPANGO,ECATEPEC,LOMA GRANDE,AV JUAREZ ESQUINA CON LOMA NORTE,19.812338918634,-99.1690762428624,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.44,"AVENIDA JUAREZ ESQUINA CON LOMA NORTE, LOMA GRANDE, ZUMPANGO, Estado de México, México"
214,2026-03-24,12:30:00,12,matutina (06-14),VALLE DE CHALCO,CHALCO,SAN MIGUEL LAS TABLAS,AV LAS BOMBAS ESQUINA CON CALLE LAUREL,19.2903805006069,-98.969430596303,1,H,ROBO,IMPACTO DE ARMA DE FUEGO,1.94,"AVENIDA LAS BOMBAS ESQUINA CON CALLE LAUREL, SAN MIGUEL LAS TABLAS, VALLE DE CHALCO, Estado de México, México"
215,2026-03-24,14:50:00,14,vespertina (14-22),ECATEPEC,ECATEPEC,JARDINES DE MORELOS,CALLE SABINO,19.5912092097686,-99.0312857372419,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,0.83,"CALLE SABINO, JARDINES DE MORELOS, ECATEPEC, Estado de México, México"
216,2026-03-25,22:30:00,22,nocturna (22-06),COYOTEPEC,ECATEPEC,SANTIAGO,CALLE CONSTITUCIÓN ESQUINA PACHUCA,19.7775491857096,-99.2174008443295,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,3.45,"CALLE CONSTITUCION ESQUINA PACHUCA, SANTIAGO, COYOTEPEC, Estado de México, México"
217,2026-03-25,23:15:00,23,nocturna (22-06),TULTEPEC,ECATEPEC,AMPLIACIÓN LA PIEDAD,CALLE MARIANO DE ABASOLO ESQUINA 1RA DE MARIANO DE ABASOLO,19.6928506876665,-99.127667653246,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,4.95,"CALLE MARIANO DE ABASOLO ESQUINA 1RA DE MARIANO DE ABASOLO, AMPLIACION LA PIEDAD, TULTEPEC, Estado de México, México"
218,2026-03-26,02:00:00,2,nocturna (22-06),POLOTITLAN,ATLACOMULCO,S/D,CARRETERA TAXHIE-POLOTITLÁN,20.2306301040582,-99.9048202148416,2,H,Posible ajuste de cuentas,IMPACTO DE ARMA DE FUEGO,9.38,"CARRETERA TAXHIE-POLOTITLAN, S/D, POLOTITLAN, Estado de México, México"
219,2026-03-27,08:50:00,8,matutina (06-14),CHIMALHUACAN,ORIENTE,PORTEZUELOS,CALLE LAGO DE CHAPALA ESQUINA CALLE RIO LERMA,19.391271903134,-98.9389987887894,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,2.83,"CALLE LAGO DE CHAPALA ESQUINA CALLE RIO LERMA, PORTEZUELOS, CHIMALHUACAN, Estado de México, México"
220,2026-03-27,15:50:00,15,vespertina (14-22),CHALCO,CHALCO,LO HÉROES CHALCO,AV CARRO DEL PEDREGAL DE LA TEJA,19.2629360415488,-98.8423389730028,1,H,Ajuste de cuentas por venta de droga,IMPACTO DE ARMA DE FUEGO,1.44,"AVENIDA CARRO DEL PEDREGAL DE LA TEJA, LO HEROES CHALCO, CHALCO, Estado de México, México"
221,2026-03-27,21:00:00,21,vespertina (14-22),ECATEPEC,ECATEPEC,EL PARQUE,CALLE PARQUE DE LOS VENADOS ESQUINA CON CALLE CANGURO Y DINOSAURIO,19.5683976990439,-99.0636147598848,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,2.52,"CALLE PARQUE DE LOS VENADOS ESQUINA CON CALLE CANGURO Y DINOSAURIO, EL PARQUE, ECATEPEC, Estado de México, México"
222,2026-03-27,21:20:00,21,vespertina (14-22),CHALCO,CHALCO,SANTA CATARINA AYOTZINGO,AV SAN MIGUEL ESQUINA CALLE 5 DE FEBRERO,19.207776889154,-98.9330004080687,1,H,Ajuste de cuentas por venta de droga,IMPACTO DE ARMA DE FUEGO,6.77,"AVENIDA SAN MIGUEL ESQUINA CALLE 5 DE FEBRERO, SANTA CATARINA AYOTZINGO, CHALCO, Estado de México, México"
223,2026-03-28,10:21:00,10,matutina (06-14),ECATEPEC,ECATEPEC,CIUDAD CUAUHTEMOC,CALLE MAXTLA,19.6432083626353,-98.9940427579993,1,H,SIN DATOS,IMPACTO DE ARMA DE FUEGO,1.82,"CALLE MAXTLA, CIUDAD CUAUHTEMOC, ECATEPEC, Estado de México, México"
224,2026-03-28,10:54:00,10,matutina (06-14),AXAPUSCO,ORIENTE,SAN ANTONIO COAYUCA,CAMINO DE TERRACERIA,19.8652493433414,-98.8254295936258,1,H,Se desconoce el Móvil de la Agresión,IMPACTO DE ARMA DE FUEGO,17.81,"CAMINO DE TERRACERIA, SAN ANTONIO COAYUCA, AXAPUSCO, Estado de México, México"
225,2026-03-28,12:00:00,12,matutina (06-14),TLALNEPANTLA,METROPOLITANA,LÁZARO CÁRDENAS,AV PERIFERICO DEL PANTEÓN ESQUINA AMACITLALI,19.5517209721749,-99.1166334297812,1,H,Se presume un ajuste de cuentas entre bandas delictivas.,IMPACTO DE ARMA DE FUEGO,4.05,"AVENIDA PERIFERICO DEL PANTEON ESQUINA AMACITLALI, LAZARO CARDENAS, TLALNEPANTLA, Estado de México, México"
226,2026-03-28,20:30:00,20,vespertina (14-22),NAUCALPAN,METROPOLITANA,LA SOLEDAD EL CAPULIN,AV DE LA TOLVA,19.4503026818298,-99.2534156706415,1,H,Probable riña,IMPACTO DE ARMA DE FUEGO,1.89,"AVENIDA DE LA TOLVA, LA SOLEDAD EL CAPULIN, NAUCALPAN, Estado de México, México"
227,2026-03-29,00:06:00,0,nocturna (22-06),CUAUTITLAN IZCALLI,METROPOLITANA,EL SABINO,CALLE LÁZARO CÁRDENAS ESQUINA LA CAPILLA,19.6736304266731,-99.1921024584743,1,H,Posible ajuste de cuentas,IMPACTO DE ARMA DE FUEGO,1.61,"CALLE LAZARO CARDENAS ESQUINA LA CAPILLA, EL SABINO, CUAUTITLAN IZCALLI, Estado de México, México"
228,2026-03-29,07:20:00,7,matutina (06-14),NICOLAS ROMERO,METROPOLITANA,INDEPENDENCIA,CALLE GALEANA,19.6346896536725,-99.3191938956874,1,H,Posible ajuste de cuentas,IMPACTO DE ARMA DE FUEGO,1.26,"CALLE GALEANA, INDEPENDENCIA, NICOLAS ROMERO, Estado de México, México"
229,2026-03-29,18:00:00,18,vespertina (14-22),SOYANIQUILPAN,ATLACOMULCO,SAN AGUSTIN,CAMINO DE TERRACERIA DEL PARAJE LA LOMA,20.0438901149697,-99.4906633221465,2,H y M,Posible ajuste de cuentas por asuntos pasionales,IMPACTO DE ARMA DE FUEGO,5.14,"CAMINO DE TERRACERIA DEL PARAJE LA LOMA, SAN AGUSTIN, SOYANIQUILPAN, Estado de México, México"
230,2026-03-29,18:10:00,18,vespertina (14-22),TLALNEPANTLA,METROPOLITANA,LÁZARO CÁRDENAS,AV EXCURSIONISTAS CARDENALES ENTRE CUERPO ALPINISMO DE MÉXICO Y CLUB ALPINO DE TACANA,19.5371582265971,-99.1203807146859,1,H,Se presume un ajuste de cuentas entre bandas delictivas.,IMPACTO DE ARMA DE FUEGO,3.04,"AVENIDA EXCURSIONISTAS CARDENALES ENTRE CUERPO ALPINISMO DE MEXICO Y CLUB ALPINO DE TACANA, LAZARO CARDENAS, TLALNEPANTLA, Estado de México, México"
231,2026-03-30,00:06:00,0,nocturna (22-06),POLOTITLAN,ATLACOMULCO,LA PURISIMA,CARRETERA POLOTITLAN-NOPALA KM 2+500,20.2300685499515,-99.8137163969514,1,H,Posible ajuste de cuentas,SIGNOS DE VIOLENCIA,0.71,"CARRETERA POLOTITLAN-NOPALA KM 2+500 KM 2+500, LA PURISIMA, POLOTITLAN, Estado de México, México"
232,2026-03-30,00:30:00,0,nocturna (22-06),NAUCALPAN,METROPOLITANA,LOS ÁLAMOS,CALLE ÁLAMO PLATEADO Y LA AV LOMAS VERDES,19.498562890182,-99.2505392835076,1,H,Probable riña,ARMA BLANCA,1.45,"CALLE ALAMO PLATEADO Y LA AV LOMAS VERDES, LOS ALAMOS, NAUCALPAN, Estado de México, México"
233,2026-03-30,00:45:00,0,nocturna (22-06),NICOLAS ROMERO,METROPOLITANA,SAN FRANCISCO MAGÚ,CERRADA DE SAN PEDRO,19.6862737437376,-99.3497318264534,2,H,Víctima identificada como consumidor de narcóticos,IMPACTO DE ARMA DE FUEGO,7.52,"CERRADA DE SAN PEDRO, SAN FRANCISCO MAGU, NICOLAS ROMERO, Estado de México, México"
